step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
136,CASH_OUT,125233.55,C113547255,49342.0,0.0,C1135862853,148518.4,273751.96,0,0
36,CASH_OUT,241795.16,C107374289,834.0,0.0,C114059172,1544040.49,1785835.64,0,0
413,PAYMENT,158.12,C1823255175,469.0,310.88,M898321402,0.0,0.0,0,0
322,CASH_OUT,52606.05,C1196054094,49476.0,0.0,C1626681405,548507.74,601113.79,0,0
37,CASH_OUT,150017.93,C1267529923,42206.0,0.0,C392984237,521857.32,671875.25,0,0
234,PAYMENT,38441.15,C1542946173,100448.0,62006.85,M234639082,0.0,0.0,0,0
231,TRANSFER,194247.71,C1387356093,0.0,0.0,C914102636,309040.28,715354.54,0,0
546,CASH_OUT,335132.09,C182207744,2148.0,0.0,C762872681,3595514.42,3930646.52,0,0
46,CASH_OUT,15724.16,C639035437,10892.0,0.0,C1185042928,2428289.62,2444013.78,0,0
345,PAYMENT,10086.34,C1146815260,177106.0,167019.66,M1357289168,0.0,0.0,0,0
397,PAYMENT,22368.3,C1847306075,146.0,0.0,M418454824,0.0,0.0,0,0
164,PAYMENT,5106.65,C1128343740,0.0,0.0,M376718808,0.0,0.0,0,0
306,PAYMENT,2676.68,C1341754612,72428.0,69751.32,M248837653,0.0,0.0,0,0
158,PAYMENT,15435.26,C1122741719,0.0,0.0,M1238330387,0.0,0.0,0,0
379,CASH_OUT,81406.57,C839364092,14881.0,0.0,C453717836,1249688.02,1331094.59,0,0
187,CASH_OUT,63686.1,C441988678,0.0,0.0,C340881134,401707.97,465394.07,0,0
155,CASH_OUT,682309.83,C1810820401,682309.83,0.0,C475334317,75517.04,757826.87,1,0
152,TRANSFER,2175288.9,C2058960648,2175288.9,0.0,C413773455,0.0,0.0,1,0
279,PAYMENT,2704.36,C1651237467,278488.58,275784.22,M1014667685,0.0,0.0,0,0
396,TRANSFER,760720.7,C1937627064,0.0,0.0,C1615057638,1941335.81,2702056.52,0,0
71,TRANSFER,322113.91,C1765119291,322113.91,0.0,C371379583,0.0,0.0,1,0
19,CASH_OUT,161939.36,C1993475473,161939.36,0.0,C1832323051,628935.02,851972.34,1,0
381,CASH_OUT,115108.63,C804835004,22742.0,0.0,C2056550065,0.0,115108.63,0,0
249,CASH_IN,133585.82,C69510063,3336776.16,3470361.97,C525019641,1070953.83,937368.02,0,0
592,TRANSFER,1798215.73,C1142182296,1798215.73,0.0,C864699609,0.0,0.0,1,0
236,CASH_OUT,109760.78,C2033106165,0.0,0.0,C1932519758,154903.6,264664.38,0,0
304,CASH_OUT,385196.12,C1565213037,22472.0,0.0,C106043635,579750.14,964946.26,0,0
557,CASH_OUT,643052.88,C1834671253,643052.88,0.0,C598267252,0.0,643052.88,1,0
259,CASH_OUT,212670.22,C1594421841,0.0,0.0,C194390789,940998.86,1153669.08,0,0
8,CASH_OUT,29707.86,C515973302,29707.86,0.0,C170071280,10935.0,0.0,1,0
400,CASH_OUT,130278.99,C2081998466,130278.99,0.0,C1015309209,690756.3,821035.3,1,0
280,CASH_OUT,82330.02,C1510172609,177.0,0.0,C118520376,0.0,82330.02,0,0
134,CASH_OUT,258041.94,C609119645,0.0,0.0,C1592044680,3893931.91,4151973.85,0,0
153,TRANSFER,1524015.23,C574758053,20755.66,0.0,C2143233810,1736657.37,3260672.6,0,0
210,TRANSFER,1663895.14,C438581,1663895.14,0.0,C1908037718,0.0,0.0,1,0
557,CASH_OUT,776303.43,C264646287,776303.43,0.0,C1422542191,414402.89,1190706.32,1,0
226,CASH_IN,23682.52,C102969832,5902839.61,5926522.13,C1087153549,297383.82,273701.3,0,0
189,CASH_OUT,298042.18,C838398568,0.0,0.0,C287594414,2448099.41,2746141.58,0,0
202,CASH_IN,224299.65,C299568229,5136470.15,5360769.8,C1791518706,231078.82,6779.17,0,0
339,CASH_OUT,6515.64,C1003695704,6515.64,0.0,C1822078212,15607.94,22123.59,1,0
13,PAYMENT,6141.08,C2121633740,0.0,0.0,M614737506,0.0,0.0,0,0
694,PAYMENT,11821.15,C1155174025,0.0,0.0,M956731266,0.0,0.0,0,0
11,CASH_OUT,166322.94,C1487692868,1565231.46,1398908.52,C186517478,3015233.26,2992772.33,0,0
162,CASH_OUT,285729.92,C1611520059,0.0,0.0,C465422078,605542.58,891272.49,0,0
103,CASH_OUT,1254092.1,C1741433244,1254092.1,0.0,C663883872,0.0,1254092.1,1,0
545,PAYMENT,8947.28,C1366909352,30023.51,21076.24,M1898662757,0.0,0.0,0,0
41,CASH_OUT,78090.67,C2085110591,402387.51,324296.84,C682898564,4194557.57,4315044.62,0,0
266,TRANSFER,5494862.93,C988536152,5494862.93,0.0,C2025332798,0.0,0.0,1,0
393,CASH_OUT,44611.95,C4681609,0.0,0.0,C1246459737,1774077.76,1818689.71,0,0
273,CASH_OUT,110182.53,C839718846,45608.0,0.0,C2016519535,0.0,110182.53,0,0
19,PAYMENT,8897.2,C1033606307,0.0,0.0,M429172445,0.0,0.0,0,0
514,CASH_OUT,38294.08,C1193617991,24554.0,0.0,C1958268655,40981.97,79276.05,0,0
404,PAYMENT,29564.73,C821837544,30970.0,1405.27,M2100031879,0.0,0.0,0,0
36,PAYMENT,8797.42,C2021382168,0.0,0.0,M1016698182,0.0,0.0,0,0
187,PAYMENT,3102.44,C1344967970,14099.0,10996.56,M1276263220,0.0,0.0,0,0
564,PAYMENT,6726.08,C506451484,54765.54,48039.46,M316872779,0.0,0.0,0,0
305,CASH_OUT,260735.46,C879645093,0.0,0.0,C1614849591,2141012.12,2401747.59,0,0
212,PAYMENT,7504.04,C289602080,0.0,0.0,M64145625,0.0,0.0,0,0
36,PAYMENT,14127.4,C716768518,11152.0,0.0,M784072277,0.0,0.0,0,0
129,CASH_OUT,244863.77,C963777599,0.0,0.0,C45220518,1984067.43,2228931.19,0,0
301,PAYMENT,9830.89,C1235893750,10407.0,576.11,M87221133,0.0,0.0,0,0
142,PAYMENT,3578.24,C69764614,13616.02,10037.78,M185915642,0.0,0.0,0,0
261,TRANSFER,5039827.29,C60530886,5039827.29,0.0,C1454703841,0.0,0.0,1,0
334,CASH_IN,111358.73,C1565196384,1843458.53,1954817.26,C970329321,162232.74,50874.01,0,0
394,PAYMENT,7529.9,C895591292,462609.14,455079.24,M355892104,0.0,0.0,0,0
253,PAYMENT,8980.26,C944013734,0.0,0.0,M324609008,0.0,0.0,0,0
132,TRANSFER,437003.18,C723149840,787.0,0.0,C728857806,1121201.15,1558204.32,0,0
155,PAYMENT,1788.85,C544326017,0.0,0.0,M362686170,0.0,0.0,0,0
381,PAYMENT,7369.14,C51570371,0.0,0.0,M1584025555,0.0,0.0,0,0
681,PAYMENT,15825.85,C794260540,0.0,0.0,M833588507,0.0,0.0,0,0
185,CASH_OUT,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1,0
323,PAYMENT,10667.32,C636703033,0.0,0.0,M1263920881,0.0,0.0,0,0
383,PAYMENT,16378.9,C1234571958,30577.0,14198.1,M1764400730,0.0,0.0,0,0
377,PAYMENT,45985.32,C2015956246,63664.0,17678.68,M54086247,0.0,0.0,0,0
221,TRANSFER,574588.22,C546087307,574588.22,0.0,C2079015862,0.0,0.0,1,0
281,CASH_IN,103996.58,C837718602,13731.0,117727.58,C987469661,0.0,0.0,0,0
19,CASH_IN,29721.6,C1171052737,79559.0,109280.6,C1071164029,0.0,0.0,0,0
281,CASH_OUT,328163.82,C797646190,25222.0,0.0,C2047765716,479739.39,807903.22,0,0
40,DEBIT,806.94,C1536907096,0.0,0.0,C1372442230,74020.0,74826.94,0,0
394,TRANSFER,3222659.07,C1397850699,51161.0,0.0,C1018191239,394247.88,3616906.94,0,0
331,CASH_OUT,108778.75,C107990822,10816.0,0.0,C1932622009,1771801.09,1880579.84,0,0
322,TRANSFER,1954412.79,C682534093,0.0,0.0,C454020267,2797655.6,4752068.4,0,0
404,TRANSFER,2316455.01,C1404258739,0.0,0.0,C581959369,2759895.6,5076350.61,0,0
287,CASH_OUT,265712.03,C620728870,0.0,0.0,C1760516106,3348047.22,3613759.25,0,0
163,CASH_OUT,140850.27,C16800023,0.0,0.0,C265167834,448218.02,723213.18,0,0
227,CASH_OUT,176007.37,C1761527843,176007.37,0.0,C172711572,0.0,176007.37,1,0
135,CASH_OUT,729949.05,C481326940,18476.0,0.0,C1258654464,0.0,729949.05,0,0
354,CASH_OUT,157024.18,C1846936670,793164.0,636139.82,C1366123321,42238.14,199262.32,0,0
94,PAYMENT,18712.89,C1242274658,11267.0,0.0,M67120750,0.0,0.0,0,0
346,CASH_OUT,312016.75,C1138530011,20479.0,0.0,C1990158294,0.0,312016.75,0,0
327,TRANSFER,366775.14,C1799457225,0.0,0.0,C1026485100,5399891.85,5766666.99,0,0
179,CASH_OUT,445705.76,C1911704726,445705.76,0.0,C960848277,0.0,445705.76,1,0
234,PAYMENT,4786.27,C27157549,0.0,0.0,M982695888,0.0,0.0,0,0
262,CASH_IN,195389.66,C1721259577,7811639.34,8007029.01,C2005198248,2048507.39,1853117.73,0,0
558,TRANSFER,316877.85,C350145239,316877.85,0.0,C1384673123,0.0,0.0,1,0
226,PAYMENT,43249.77,C745380513,52794.0,9544.23,M962795782,0.0,0.0,0,0
184,PAYMENT,15054.38,C124855765,275382.23,260327.85,M1193134008,0.0,0.0,0,0
331,CASH_IN,135142.27,C1196196034,3759419.95,3894562.21,C793449313,7169842.67,7034700.4,0,0
376,PAYMENT,25296.94,C867221972,21569.0,0.0,M1294852919,0.0,0.0,0,0
192,TRANSFER,1764326.19,C1959772119,1764326.19,0.0,C195893407,0.0,0.0,1,0
48,CASH_OUT,147267.01,C1556029086,147267.01,0.0,C1479614331,107418.0,64210.56,1,0
41,CASH_OUT,56037.62,C1258869416,10830.0,0.0,C1544360294,201733.27,257770.89,0,0
203,CASH_OUT,44397.05,C212350835,0.0,0.0,C2066619566,186141.53,230538.58,0,0
381,PAYMENT,1841.29,C1498456628,27939.19,26097.91,M1568118270,0.0,0.0,0,0
278,PAYMENT,1916.49,C1465741381,61497.0,59580.51,M1012302171,0.0,0.0,0,0
283,CASH_OUT,16169.63,C1840293800,8111.0,0.0,C1541260313,445865.62,462035.25,0,0
14,PAYMENT,13818.59,C428506194,0.0,0.0,M2024420669,0.0,0.0,0,0
207,CASH_OUT,346137.62,C1771490602,0.0,0.0,C691490674,1160060.38,1506198.0,0,0
136,CASH_OUT,89724.67,C2095458917,0.0,0.0,C144931946,9035610.75,9125335.42,0,0
377,CASH_OUT,257135.76,C747171755,0.0,0.0,C726048985,639261.71,896397.47,0,0
16,PAYMENT,8365.12,C444018252,49745.0,41379.88,M717792361,0.0,0.0,0,0
212,CASH_OUT,555574.92,C857225298,555574.92,0.0,C1399829166,4271280.57,4826855.5,1,0
279,TRANSFER,227158.15,C1480074030,162315.0,0.0,C1284609923,0.0,227158.15,0,0
349,PAYMENT,47594.33,C1006003267,298.0,0.0,M683351049,0.0,0.0,0,0
367,TRANSFER,362672.57,C903484940,362672.57,0.0,C1036408252,0.0,0.0,1,0
207,CASH_IN,67708.62,C204019528,23095.0,90803.62,C917345862,225242.76,157534.14,0,0
43,CASH_IN,194284.32,C644075975,319432.0,513716.32,C1380754012,536297.37,342013.05,0,0
317,CASH_OUT,7535.58,C2046264393,7535.58,0.0,C592516907,44609.54,52145.11,1,0
184,CASH_OUT,60519.74,C982551468,60519.74,0.0,C1378644910,54295.32,182654.5,1,0
213,PAYMENT,16163.34,C1003211294,155344.0,139180.66,M1075402462,0.0,0.0,0,0
347,CASH_OUT,315832.52,C1224444588,0.0,0.0,C272925239,2169540.53,2485373.05,0,0
134,CASH_OUT,327411.1,C85079596,0.0,0.0,C179239461,2155763.02,2483174.12,0,0
134,PAYMENT,64406.56,C1350961084,51660.0,0.0,M572681110,0.0,0.0,0,0
210,CASH_OUT,89061.95,C1258782424,24884.0,0.0,C956496841,0.0,89061.95,0,0
209,CASH_OUT,251646.38,C1047235604,148950.55,0.0,C1402419587,2299135.45,2550781.83,0,0
492,CASH_IN,117712.74,C2036220337,13538.96,131251.71,C190359591,1047306.76,929594.02,0,0
402,CASH_OUT,153927.53,C277254429,6999.49,0.0,C276139915,1637204.97,1791132.5,0,0
489,TRANSFER,4241.44,C1002895272,4241.44,0.0,C2080434931,0.0,0.0,1,0
573,PAYMENT,1220.32,C1628185191,451270.0,450049.68,M1725185234,0.0,0.0,0,0
210,CASH_OUT,481953.65,C1132230139,0.0,0.0,C1119761127,791876.68,1273830.34,0,0
277,PAYMENT,4490.18,C1590789360,139328.49,134838.32,M1074321442,0.0,0.0,0,0
227,CASH_OUT,398998.17,C1432056170,0.0,0.0,C830391473,2427933.85,2826932.02,0,0
204,CASH_OUT,179074.44,C95732173,0.0,0.0,C199554231,1118080.28,1297154.72,0,0
208,CASH_OUT,121680.44,C655717886,30310.0,0.0,C2064560333,0.0,121680.44,0,0
282,PAYMENT,2221.33,C1672570305,67113.05,64891.72,M173964044,0.0,0.0,0,0
397,PAYMENT,8490.08,C1365378396,0.0,0.0,M1342518545,0.0,0.0,0,0
50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0
42,CASH_OUT,281042.06,C1050407691,0.0,0.0,C1091071707,383927.23,664969.29,0,0
158,CASH_IN,65107.69,C121005465,2680870.18,2745977.87,C1272165189,89757.7,953505.9,0,0
178,CASH_IN,319963.43,C164191413,30926.0,350889.43,C1104661578,6189.24,0.0,0,0
181,CASH_OUT,211146.93,C319152235,295588.51,84441.58,C287582909,5652219.53,5863366.46,0,0
396,TRANSFER,297753.56,C14984876,0.0,0.0,C531777509,1210549.08,1508302.64,0,0
722,CASH_OUT,59263.88,C1129374442,59263.88,0.0,C552296205,1597464.29,1656728.17,1,0
21,PAYMENT,4166.8,C541430311,50368.0,46201.2,M1470408115,0.0,0.0,0,0
373,CASH_OUT,228309.84,C1643390171,20039.0,0.0,C1674402957,0.0,228309.84,0,0
286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1,0
180,PAYMENT,234.67,C698648638,0.0,0.0,M1693882393,0.0,0.0,0,0
498,CASH_OUT,1028515.56,C1139006593,1028515.56,0.0,C116028327,0.0,1028515.56,1,0
375,TRANSFER,941706.56,C1350660858,50525.0,0.0,C49825576,194815.86,1136522.42,0,0
485,TRANSFER,3351304.78,C1844195426,3351304.78,0.0,C832338176,0.0,0.0,1,0
184,CASH_OUT,39905.21,C81832801,144343.0,104437.79,C1965818538,0.0,39905.21,0,0
233,CASH_OUT,20172.64,C1322956474,97426.38,77253.75,C36988934,1265678.89,1285851.53,0,0
9,CASH_OUT,151104.84,C785402537,240232.98,89128.13,C265845794,3254831.2,3320131.01,0,0
7,CASH_IN,201011.68,C1351269492,2494724.15,2695735.83,C1674899618,6153407.58,10006403.16,0,0
139,PAYMENT,54233.68,C1988186802,51872.0,0.0,M49391949,0.0,0.0,0,0
353,PAYMENT,36884.87,C55076747,0.0,0.0,M1073287430,0.0,0.0,0,0
25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1,0
18,CASH_OUT,189183.0,C1163009926,0.0,0.0,C1815196688,1408571.41,1597754.42,0,0
41,CASH_IN,257043.34,C2090475347,1087.0,258130.34,C1638245181,0.0,0.0,0,0
408,PAYMENT,1378.54,C1698478657,452815.0,451436.46,M2063335807,0.0,0.0,0,0
379,PAYMENT,2692.28,C209973065,0.0,0.0,M2104734196,0.0,0.0,0,0
69,CASH_OUT,271731.05,C48017106,271731.05,0.0,C1750307657,0.0,271731.05,1,0
43,DEBIT,1200.81,C1064760508,451440.0,450239.19,C815873622,1684832.01,1686032.82,0,0
350,PAYMENT,5371.32,C884704241,0.0,0.0,M2140259290,0.0,0.0,0,0
403,CASH_OUT,318933.3,C6968743,152279.0,0.0,C825311043,49670.96,368604.27,0,0
36,CASH_OUT,133371.82,C836661938,0.0,0.0,C1998263597,847946.71,981318.53,0,0
178,PAYMENT,8930.71,C1262083721,132309.0,123378.29,M2137800278,0.0,0.0,0,0
644,PAYMENT,3953.41,C1205813009,0.0,0.0,M1109159076,0.0,0.0,0,0
165,PAYMENT,7073.65,C1802165491,107682.0,100608.35,M546169141,0.0,0.0,0,0
138,TRANSFER,303432.45,C13476489,303432.45,0.0,C267641579,0.0,0.0,1,0
370,CASH_IN,102961.62,C1693474674,402.0,103363.62,C614138583,26743.54,0.0,0,0
179,CASH_OUT,112962.23,C1167159442,129036.0,16073.77,C608785637,0.0,112962.23,0,0
354,PAYMENT,1393.58,C2023908658,95435.83,94042.25,M1103811341,0.0,0.0,0,0
256,PAYMENT,6371.41,C147398387,184835.57,178464.16,M1320235678,0.0,0.0,0,0
397,CASH_OUT,300949.28,C1325432025,588.0,0.0,C323404100,7651.48,308600.76,0,0
331,CASH_OUT,142455.86,C252718763,158363.0,15907.14,C318318842,0.0,142455.86,0,0
41,TRANSFER,1649037.62,C815904316,40549.0,0.0,C677507347,0.0,1649037.62,0,0
35,CASH_OUT,285863.66,C919075716,347582.63,61718.98,C716972827,1249934.35,1535798.01,0,0
375,PAYMENT,7405.54,C1666417475,0.0,0.0,M1866936194,0.0,0.0,0,0
528,PAYMENT,750.22,C226455695,120179.02,119428.79,M1121045075,0.0,0.0,0,0
393,PAYMENT,40609.47,C845229507,0.0,0.0,M1264546119,0.0,0.0,0,0
151,TRANSFER,443893.69,C1983851007,443893.69,0.0,C1777824686,0.0,0.0,1,0
447,TRANSFER,834592.4,C1391274777,834592.4,0.0,C1330816547,0.0,0.0,1,0
19,CASH_OUT,157476.32,C1789071240,17420.0,0.0,C398048010,58465.94,215942.26,0,0
230,CASH_OUT,71953.32,C1770102623,21038.0,0.0,C1603710551,0.0,71953.32,0,0
17,PAYMENT,5512.7,C189130664,0.0,0.0,M1488847648,0.0,0.0,0,0
87,CASH_OUT,115461.48,C1329935528,115461.48,0.0,C1434520582,21619.28,137080.75,1,0
306,CASH_IN,70740.19,C987834060,1711755.58,1782495.78,C1638469929,160055.69,89315.5,0,0
402,CASH_OUT,65199.41,C201863210,1203.0,0.0,C1128118804,0.0,65199.41,0,0
139,CASH_IN,376033.03,C157464788,5070775.03,5446808.06,C1466202877,673483.29,297450.26,0,0
374,TRANSFER,364816.8,C336188511,21552.0,0.0,C232064524,0.0,364816.8,0,0
232,CASH_OUT,186637.25,C1525893794,0.0,0.0,C201210801,1121967.79,1308605.04,0,0
274,CASH_OUT,99529.92,C707441102,50103.0,0.0,C1660063790,0.0,99529.92,0,0
203,CASH_OUT,83440.33,C911778942,0.0,0.0,C1532144839,557983.92,641424.25,0,0
138,TRANSFER,410577.43,C2027171385,0.0,0.0,C1481353806,582131.81,992709.23,0,0
305,CASH_IN,107297.79,C337288637,8771044.52,8878342.31,C92822703,5068632.86,4961335.07,0,0
44,PAYMENT,13366.88,C796457715,156792.84,143425.96,M12553980,0.0,0.0,0,0
331,CASH_OUT,124897.58,C1513214731,46398.0,0.0,C148954081,1005937.08,1130834.66,0,0
56,CASH_OUT,325242.69,C905192559,325242.69,0.0,C1676432811,910845.46,1236088.15,1,0
180,CASH_OUT,404289.78,C386450649,0.0,0.0,C1078128267,625290.82,1029580.6,0,0
276,CASH_IN,98135.72,C1166884629,14944279.13,15042414.86,C728951498,2215761.2,2117625.48,0,0
304,PAYMENT,15868.99,C1290899239,0.0,0.0,M433311530,0.0,0.0,0,0
178,TRANSFER,461316.47,C441644532,39402.13,0.0,C729209080,611557.91,1072874.38,0,0
251,CASH_OUT,19469.97,C157424534,0.0,0.0,C2010966505,114478.16,133948.13,0,0
47,DEBIT,5893.69,C2065764600,20561.0,14667.31,C460813918,133215.45,139109.14,0,0
281,TRANSFER,306150.62,C919123397,20032.0,0.0,C2127865560,452486.3,758636.92,0,0
215,PAYMENT,9674.41,C559771,14675.0,5000.59,M1728686,0.0,0.0,0,0
349,CASH_OUT,269925.3,C1002863664,0.0,0.0,C44722149,4206316.1,4476241.4,0,0
297,CASH_OUT,149872.33,C246505207,15365.0,0.0,C1609208726,231386.98,381259.31,0,0
276,CASH_OUT,40268.26,C1152780679,159669.0,119400.74,C695598103,0.0,40268.26,0,0
409,CASH_OUT,9033760.73,C1698261280,9033760.73,0.0,C1997459124,208005.22,9241765.96,1,0
374,CASH_IN,567635.52,C133439661,7523192.34,8090827.86,C9341016,862535.31,294899.79,0,0
164,CASH_OUT,12355.0,C822673915,0.0,0.0,C56804192,36827.25,49182.25,0,0
394,PAYMENT,13572.13,C501928864,0.0,0.0,M739989661,0.0,0.0,0,0
461,CASH_OUT,1464614.79,C1138281794,1464614.79,0.0,C1873232780,0.0,1464614.79,1,0
333,CASH_IN,302597.35,C75592767,24035.0,326632.35,C113881955,0.0,0.0,0,0
469,PAYMENT,10712.52,C983634620,5051.0,0.0,M1312546738,0.0,0.0,0,0
692,PAYMENT,25845.83,C1870187274,0.0,0.0,M1466188419,0.0,0.0,0,0
188,CASH_OUT,16970.51,C1824969948,0.0,0.0,C2147042839,663311.69,680282.2,0,0
203,PAYMENT,18386.14,C117991843,0.0,0.0,M1231430731,0.0,0.0,0,0
333,CASH_IN,283793.3,C1063385447,886090.44,1169883.74,C89337632,1472490.36,1188697.06,0,0
162,PAYMENT,42.7,C248063454,181306.0,181263.3,M167668165,0.0,0.0,0,0
231,PAYMENT,4734.68,C1242095819,531879.06,527144.38,M1363442084,0.0,0.0,0,0
181,PAYMENT,6618.88,C1043289864,0.0,0.0,M1772448534,0.0,0.0,0,0
238,TRANSFER,5274773.52,C31838536,5274773.52,0.0,C36485609,0.0,0.0,1,0
235,CASH_OUT,125709.24,C207820161,10049.0,0.0,C546253312,1061414.76,1187124.0,0,0
540,CASH_OUT,427794.74,C1589105542,32832.0,0.0,C285712227,2232545.87,2660340.6,0,0
350,CASH_OUT,62277.07,C339491422,0.0,0.0,C1002362253,5971444.13,6033721.19,0,0
33,PAYMENT,2672.58,C221880797,289408.0,286735.42,M845907581,0.0,0.0,0,0
19,CASH_IN,81697.05,C1105524163,484.0,82181.05,C1052887336,2138301.2,2056604.15,0,0
104,TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1,0
228,CASH_OUT,185395.88,C1200940183,0.0,0.0,C539715300,408140.63,593536.51,0,0
398,PAYMENT,11341.3,C1298876203,0.0,0.0,M1767347231,0.0,0.0,0,0
178,CASH_IN,259324.84,C83060327,4011639.05,4270963.89,C48568642,2536461.14,2277136.3,0,0
531,CASH_OUT,6392800.85,C1642321508,6392800.85,0.0,C2125497646,337849.17,6730650.03,1,0
546,CASH_OUT,5372.04,C19736938,10000.0,4627.96,C1184825794,4341216.93,4346588.97,0,0
692,CASH_IN,19651.96,C2144812978,4455812.79,4475464.75,C1500737964,1103257.58,1083605.62,0,0
594,PAYMENT,12665.49,C1818717836,0.0,0.0,M388080417,0.0,0.0,0,0
204,PAYMENT,4065.8,C1297144882,0.0,0.0,M1769000592,0.0,0.0,0,0
321,CASH_OUT,354218.41,C1219168641,9009.0,0.0,C2082084412,4377785.87,4732004.28,0,0
278,CASH_IN,109844.62,C278123016,11312773.34,11422617.96,C385703788,154086.29,44241.68,0,0
191,TRANSFER,1895158.63,C187003586,1895158.63,0.0,C825722694,0.0,0.0,1,0
166,PAYMENT,11568.12,C1813562614,50239.0,38670.88,M1530725208,0.0,0.0,0,0
154,PAYMENT,1706.21,C975046921,21335.0,19628.79,M1652413544,0.0,0.0,0,0
205,PAYMENT,13755.99,C1953221392,19996.0,6240.01,M352961358,0.0,0.0,0,0
20,PAYMENT,12556.35,C1470134368,409685.82,397129.47,M1931937334,0.0,0.0,0,0
261,PAYMENT,2378.07,C1111406701,28672.0,26293.93,M452120838,0.0,0.0,0,0
17,PAYMENT,22426.56,C1958337018,0.0,0.0,M878487888,0.0,0.0,0,0
401,CASH_OUT,72436.77,C1461195900,702.0,0.0,C564989051,143818.01,216254.78,0,0
257,CASH_OUT,52746.41,C2124282865,0.0,0.0,C655430754,3105145.84,3157892.25,0,0
203,TRANSFER,550444.61,C519754126,2658.0,0.0,C2049697703,1013792.25,1564236.86,0,0
17,PAYMENT,15792.87,C968097803,75395.0,59602.13,M247017276,0.0,0.0,0,0
10,TRANSFER,503405.88,C1446009472,503405.88,0.0,C2010733400,0.0,0.0,1,0
165,TRANSFER,1150551.61,C1046853921,0.0,0.0,C497780866,8853581.65,10004133.26,0,0
7,CASH_OUT,120142.49,C186826428,42244.79,0.0,C433115563,139480.44,259622.93,0,0
376,PAYMENT,16994.98,C1378218317,0.0,0.0,M140610159,0.0,0.0,0,0
131,CASH_IN,270091.28,C1165360253,16559696.27,16829787.55,C672884242,406246.71,136155.43,0,0
325,PAYMENT,14011.46,C371366733,0.0,0.0,M1603644223,0.0,0.0,0,0
354,CASH_OUT,191830.64,C1054566047,29859.0,0.0,C1811558182,210736.22,402566.86,0,0
161,CASH_OUT,120615.11,C2065096022,0.0,0.0,C396785598,400262.66,520877.77,0,0
525,PAYMENT,33765.06,C1694501105,165338.0,131572.94,M1036405109,0.0,0.0,0,0
188,CASH_IN,177294.04,C252640684,20499.0,197793.04,C846190461,1747581.53,1570287.49,0,0
305,PAYMENT,8280.02,C1904148308,0.0,0.0,M322364473,0.0,0.0,0,0
307,CASH_OUT,393565.81,C1959462494,0.0,0.0,C1583798365,4717647.59,5111213.4,0,0
155,CASH_IN,62225.47,C1529853973,1785554.8,1847780.27,C1434091249,1101737.56,1039512.08,0,0
141,CASH_IN,60598.64,C969061885,868.0,61466.64,C1600095858,0.0,0.0,0,0
224,CASH_OUT,107351.33,C937130374,107351.33,0.0,C1822662997,3976355.4,4083706.73,1,0
260,PAYMENT,8318.03,C574418419,18688.73,10370.7,M1329095867,0.0,0.0,0,0
667,PAYMENT,6137.96,C898026056,176.0,0.0,M356507477,0.0,0.0,0,0
138,CASH_IN,43703.81,C54556465,8956345.05,9000048.86,C192773949,157267.68,113563.87,0,0
20,CASH_OUT,40113.19,C2024397235,0.0,0.0,C1653159460,352379.91,392493.1,0,0
9,PAYMENT,34043.17,C566890824,79745.0,45701.83,M967285745,0.0,0.0,0,0
347,CASH_IN,255309.95,C973927544,12351453.08,12606763.03,C2016507986,1092932.71,837622.77,0,0
249,TRANSFER,90915.0,C1794988731,90915.0,0.0,C1111485677,0.0,0.0,1,0
395,TRANSFER,1112253.55,C489645714,13905.51,0.0,C1610738918,2335486.11,3447739.66,0,0
456,CASH_OUT,13914.81,C44196449,13914.81,0.0,C477039753,1495380.79,1509295.6,1,0
279,PAYMENT,6743.04,C329322713,0.0,0.0,M73144692,0.0,0.0,0,0
159,PAYMENT,9993.94,C1165783109,3481.0,0.0,M82659771,0.0,0.0,0,0
349,CASH_OUT,45963.52,C3585826,0.0,0.0,C1697501258,2357451.5,2403415.02,0,0
132,PAYMENT,133.7,C1066259914,0.0,0.0,M376162865,0.0,0.0,0,0
331,CASH_OUT,105352.34,C1049742720,405915.0,300562.66,C1084505814,464346.46,569698.8,0,0
138,PAYMENT,17390.77,C1703315719,30667.0,13276.23,M59569730,0.0,0.0,0,0
306,CASH_OUT,255238.34,C709457407,69.0,0.0,C30764368,0.0,255238.34,0,0
238,PAYMENT,13878.15,C2019207206,0.0,0.0,M1843835067,0.0,0.0,0,0
663,TRANSFER,202952.03,C738020926,202952.03,0.0,C1822733472,0.0,0.0,1,0
19,CASH_OUT,48375.06,C1887799149,123440.01,75064.95,C1612806947,602430.86,650805.92,0,0
235,CASH_OUT,206859.32,C433118409,0.0,0.0,C1661489230,375755.29,582614.6,0,0
305,CASH_OUT,176517.86,C836392807,123138.0,0.0,C1633709333,2025668.69,2202186.55,0,0
